Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1766626464.595327,9997728,3,0
4,Delivery,1766626464.595341,10062802,0,0
2,Payment,1766626464.595343,10006379,3,0
1,NewOrder,1766626464.595351,10020196,1,0
4,Delivery,1766626464.611376,10054483,3,0
1,NewOrder,1766626464.627024,10005109,1,0
2,Payment,1766626464.627033,10008786,2,0
2,Payment,1766626464.642579,10001317,1,0
1,NewOrder,1766626464.642589,10005905,2,0
1,NewOrder,1766626464.642589,10020218,1,0
5,StockLevel,1766626464.658118,9992736,2,0
1,NewOrder,1766626464.658133,10011425,2,0
4,Delivery,1766626464.658141,10063971,0,0
1,NewOrder,1766626464.674151,10006073,1,0
1,NewOrder,1766626464.674153,10008539,3,0
1,NewOrder,1766626464.674164,10010945,2,0
2,Payment,1766626464.689650,9999679,1,0
2,Payment,1766626464.689659,10001759,3,0
1,NewOrder,1766626464.689667,10014964,2,0
2,Payment,1766626464.689673,10008728,1,0
4,Delivery,1766626464.689682,10070608,3,0
2,Payment,1766626464.704780,10007562,1,0
2,Payment,1766626464.704790,10009845,2,0
3,OrderStatus,1766626464.720427,9993556,1,0
1,NewOrder,1766626464.720431,10010549,1,0
2,Payment,1766626464.720440,10004029,2,0
5,StockLevel,1766626464.720452,10004251,0,0
2,Payment,1766626464.720455,10016347,2,0
2,Payment,1766626464.720462,10013894,0,0
1,NewOrder,1766626464.736315,10014969,1,0
2,Payment,1766626464.736322,10012334,0,0
2,Payment,1766626464.736328,10015293,2,0
4,Delivery,1766626464.751962,10061378,0,0
1,NewOrder,1766626464.751968,10015311,1,0
2,Payment,1766626464.751975,10011594,2,0
2,Payment,1766626464.768156,10005886,3,0
2,Payment,1766626464.768160,10005899,2,0
1,NewOrder,1766626464.768168,10015296,1,0
1,NewOrder,1766626464.783501,10013708,3,0
1,NewOrder,1766626464.783516,10005518,2,0
1,NewOrder,1766626464.783519,10020300,1,0
1,NewOrder,1766626464.799207,10010592,2,0
2,Payment,1766626464.799212,10010999,3,0
2,Payment,1766626464.814678,10001647,1,0
1,NewOrder,1766626464.814688,10012428,2,0
2,Payment,1766626464.814690,10009254,3,0
1,NewOrder,1766626464.814699,10019065,0,0
3,OrderStatus,1766626464.814713,10006830,1,0
1,NewOrder,1766626464.830787,10012966,1,0
1,NewOrder,1766626464.830796,10009652,3,0
2,Payment,1766626464.830805,10013293,2,0
2,Payment,1766626464.830813,10016337,0,0
5,StockLevel,1766626464.846207,9996374,3,0
5,StockLevel,1766626464.846219,9998460,3,0
1,NewOrder,1766626464.846226,10017925,1,0
1,NewOrder,1766626464.846242,10017925,2,0
1,NewOrder,1766626464.846246,10014853,3,0
2,Payment,1766626464.846254,10012037,0,0
3,OrderStatus,1766626464.861327,10002724,0,0
2,Payment,1766626464.861331,10015360,3,0
1,NewOrder,1766626464.861338,10022940,0,0
1,NewOrder,1766626464.861345,10019679,1,0
2,Payment,1766626464.861360,10012213,2,0
2,Payment,1766626464.877186,10007313,2,0
1,NewOrder,1766626464.877195,10013281,3,0
1,NewOrder,1766626464.877205,10025827,1,0
2,Payment,1766626464.892592,10001360,0,0
5,StockLevel,1766626464.892605,9994713,2,0
5,StockLevel,1766626464.892612,9996468,2,0
1,NewOrder,1766626464.892612,10016646,2,0
2,Payment,1766626464.892613,10010830,3,0
2,Payment,1766626464.892621,10013814,0,0
2,Payment,1766626464.907818,10005174,1,0
1,NewOrder,1766626464.907839,10014551,3,0
2,Payment,1766626464.907847,10008471,0,0
1,NewOrder,1766626464.907855,10021527,2,0
2,Payment,1766626464.907857,10021840,1,0
2,Payment,1766626464.915875,10010276,0,0
2,Payment,1766626464.931750,10003947,3,0
1,NewOrder,1766626464.931754,10013823,0,0
1,NewOrder,1766626464.931763,10017603,2,0
1,NewOrder,1766626464.931780,10021410,1,0
2,Payment,1766626464.931860,10017818,3,0
1,NewOrder,1766626464.931868,10033092,0,0
1,NewOrder,1766626464.947579,10021287,2,0
2,Payment,1766626464.963035,10002199,3,0
3,OrderStatus,1766626464.963042,9995689,1,0
1,NewOrder,1766626464.963051,10016751,1,0
2,Payment,1766626464.963281,10012940,0,0
3,OrderStatus,1766626464.978027,9988810,3,0
3,OrderStatus,1766626464.978035,9993280,3,0
2,Payment,1766626464.978042,10006143,2,0
2,Payment,1766626464.978049,10006091,3,0
1,NewOrder,1766626464.978056,10017168,0,0
2,Payment,1766626464.993359,9998424,1,0
3,OrderStatus,1766626464.993367,9992119,3,0
2,Payment,1766626464.993375,10006028,2,0
2,Payment,1766626464.993380,10006015,3,0
5,StockLevel,1766626464.993392,10001015,1,0
1,NewOrder,1766626465.009256,10002128,1,0
2,Payment,1766626465.009264,9996897,0,0
1,NewOrder,1766626465.009270,10011634,3,0
4,Delivery,1766626465.009272,10057118,2,0
2,Payment,1766626465.009286,10007838,0,0
1,NewOrder,1766626465.024484,10008454,1,0
2,Payment,1766626465.024497,10003661,0,0
1,NewOrder,1766626465.024511,10013820,3,0
1,NewOrder,1766626465.040221,10002282,0,0
1,NewOrder,1766626465.040235,10008871,1,0
5,StockLevel,1766626465.040243,10000427,3,0
1,NewOrder,1766626465.055836,10001833,3,0
4,Delivery,1766626465.055844,10064334,0,0
1,NewOrder,1766626465.055870,10010099,1,0
1,NewOrder,1766626465.056057,10023471,3,0
1,NewOrder,1766626465.071786,10015844,1,0
1,NewOrder,1766626465.071795,10011695,2,0
1,NewOrder,1766626465.071964,10040445,3,0
1,NewOrder,1766626465.087059,10025410,2,0
2,Payment,1766626465.102916,10001192,1,0
1,NewOrder,1766626465.118650,10008112,1,0
2,Payment,1766626465.118657,10015075,3,0
1,NewOrder,1766626465.118665,10014716,2,0
2,Payment,1766626465.118791,10014921,0,0
2,Payment,1766626465.134673,10001520,1,0
5,StockLevel,1766626465.134679,10001159,2,0
3,OrderStatus,1766626465.134687,10000522,0,0
2,Payment,1766626465.134703,10010316,3,0
2,Payment,1766626465.150105,9998342,0,0
5,StockLevel,1766626465.150112,9988130,2,0
1,NewOrder,1766626465.150119,10001506,1,0
2,Payment,1766626465.150127,9997552,2,0
1,NewOrder,1766626465.150135,10006739,3,0
2,Payment,1766626465.150142,10005841,2,0
2,Payment,1766626465.150152,10008314,0,0
1,NewOrder,1766626465.165994,10004154,1,0
1,NewOrder,1766626465.166001,10005255,2,0
1,NewOrder,1766626465.166008,10007397,3,0
1,NewOrder,1766626465.166015,10010400,0,0
2,Payment,1766626465.181886,10000437,1,0
2,Payment,1766626465.181887,10001600,2,0
1,NewOrder,1766626465.181898,10010672,3,0
4,Delivery,1766626465.181906,10063217,0,0
2,Payment,1766626465.197394,9996913,1,0
2,Payment,1766626465.197403,9994224,2,0
2,Payment,1766626465.197420,10005097,2,0
2,Payment,1766626465.197433,10003679,3,0
2,Payment,1766626465.197441,10005051,1,0
2,Payment,1766626465.212866,9998270,3,0
1,NewOrder,1766626465.212885,10005305,1,0
2,Payment,1766626465.212889,10001319,2,0
1,NewOrder,1766626465.212889,10016169,3,0
1,NewOrder,1766626465.228893,10003571,2,0
2,Payment,1766626465.228899,9997494,1,0
1,NewOrder,1766626465.228906,10011587,1,0
1,NewOrder,1766626465.244293,9999164,3,0
2,Payment,1766626465.244301,9998137,2,0
3,OrderStatus,1766626465.244313,10001462,1,0
1,NewOrder,1766626465.244322,10011758,2,0
1,NewOrder,1766626465.244348,10013188,3,0
1,NewOrder,1766626465.260235,10000403,0,0
2,Payment,1766626465.260244,9993151,1,0
2,Payment,1766626465.260253,10004226,1,0
1,NewOrder,1766626465.260262,10012600,2,0
2,Payment,1766626465.260348,10010017,3,0
1,NewOrder,1766626465.276016,9998805,0,0
1,NewOrder,1766626465.276026,10002027,1,0
2,Payment,1766626465.276035,10004291,3,0
1,NewOrder,1766626465.276044,10016359,2,0
2,Payment,1766626465.276053,10008167,0,0
1,NewOrder,1766626465.291764,10000672,1,0
2,Payment,1766626465.291773,9997197,3,0
1,NewOrder,1766626465.291781,10007587,0,0
1,NewOrder,1766626465.291790,10016616,3,0
3,OrderStatus,1766626465.291890,10001975,2,0
2,Payment,1766626465.307445,9997542,1,0
1,NewOrder,1766626465.307452,10002688,2,0
1,NewOrder,1766626465.307462,10006565,0,0
1,NewOrder,1766626465.307470,10019587,1,0
1,NewOrder,1766626465.322909,10000942,3,0
2,Payment,1766626465.322918,9998587,2,0
1,NewOrder,1766626465.322927,10009252,0,0
1,NewOrder,1766626465.322927,10015244,2,0
1,NewOrder,1766626465.338132,10006401,3,0
2,Payment,1766626465.338134,10002329,1,0
2,Payment,1766626465.338143,10004513,0,0
2,Payment,1766626465.338155,10012244,2,0
1,NewOrder,1766626465.354289,10003951,1,0
2,Payment,1766626465.354292,10002078,0,0
1,NewOrder,1766626465.354308,10008821,3,0
2,Payment,1766626465.354312,10006527,2,0
1,NewOrder,1766626465.369906,10009056,0,0
2,Payment,1766626465.369907,9997454,1,0
1,NewOrder,1766626465.369917,10006839,2,0
2,Payment,1766626465.369928,10005125,3,0
2,Payment,1766626465.369955,10009579,1,0
2,Payment,1766626465.385855,9998269,3,0
2,Payment,1766626465.385866,10004758,0,0
1,NewOrder,1766626465.385866,10007664,1,0
2,Payment,1766626465.385866,10001797,2,0
5,StockLevel,1766626465.385866,10001599,3,0
2,Payment,1766626465.401243,9995521,3,0
2,Payment,1766626465.401253,9999001,0,0
1,NewOrder,1766626465.401253,10007230,1,0
1,NewOrder,1766626465.401253,10000869,2,0
4,Delivery,1766626465.401253,10059498,3,0
2,Payment,1766626465.401266,10009768,0,0
1,NewOrder,1766626465.417002,10001476,2,0
2,Payment,1766626465.417011,10001845,1,0
2,Payment,1766626465.417020,10004016,0,0
1,NewOrder,1766626465.433079,10007665,2,0
4,Delivery,1766626465.433089,10050713,1,0
1,NewOrder,1766626465.433098,10010856,0,0
1,NewOrder,1766626465.448792,10014113,2,0
2,Payment,1766626465.448801,10005749,0,0
2,Payment,1766626465.464305,10002072,0,0
3,OrderStatus,1766626465.464322,9998195,3,0
2,Payment,1766626465.464330,10008338,3,0
1,NewOrder,1766626465.464337,10013094,2,0
1,NewOrder,1766626465.480438,10002978,0,0
2,Payment,1766626465.480447,10001115,3,0
2,Payment,1766626465.480454,10005614,2,0
2,Payment,1766626465.495756,9998954,3,0
2,Payment,1766626465.495766,9996569,0,0
2,Payment,1766626465.495773,9999004,1,0
1,NewOrder,1766626465.495784,10010740,2,0
1,NewOrder,1766626465.495793,10013194,0,0
4,Delivery,1766626465.495793,10064796,3,0
2,Payment,1766626465.495802,10008688,1,0
1,NewOrder,1766626465.495870,10027710,1,0
1,NewOrder,1766626465.511750,10018921,2,0
1,NewOrder,1766626465.511766,10018834,0,0
1,NewOrder,1766626465.511854,10031940,1,0
2,Payment,1766626465.543077,9997045,0,0
1,NewOrder,1766626465.543086,10010527,2,0
1,NewOrder,1766626465.543104,10021268,0,0
1,NewOrder,1766626465.558609,10005775,1,0
2,Payment,1766626465.558618,10006192,2,0
5,StockLevel,1766626465.574823,9988201,3,0
2,Payment,1766626465.574836,9999110,3,0
1,NewOrder,1766626465.574842,10101087,0,0
1,NewOrder,1766626465.574853,10099584,1,0
1,NewOrder,1766626465.574857,10006604,2,0
1,NewOrder,1766626465.574864,10101076,3,0
1,NewOrder,1766626465.574959,10100981,2,0
1,NewOrder,1766626465.684837,10010294,1,0
2,Payment,1766626465.684850,10003512,0,0
2,Payment,1766626465.684859,10007246,3,0
2,Payment,1766626465.684868,10007231,2,0
1,NewOrder,1766626465.684979,10022272,0,0
2,Payment,1766626465.699518,10008127,2,0
2,Payment,1766626465.699527,10003736,3,0
2,Payment,1766626465.699536,10007927,1,0
2,Payment,1766626465.715071,10008074,3,0
1,NewOrder,1766626465.715080,10015225,0,0
2,Payment,1766626465.715089,10015665,1,0
2,Payment,1766626465.715096,10015649,2,0
1,NewOrder,1766626465.731026,10004820,3,0
1,NewOrder,1766626465.731034,10032529,0,0
1,NewOrder,1766626465.731041,10032444,2,0
1,NewOrder,1766626465.731048,10023123,1,0
1,NewOrder,1766626465.746322,10017174,3,0
2,Payment,1766626465.762368,10003039,1,0
4,Delivery,1766626465.778066,10054229,2,0
1,NewOrder,1766626465.778074,10002168,3,0
2,Payment,1766626465.778088,10000236,0,0
1,NewOrder,1766626465.778090,10003387,1,0
1,NewOrder,1766626465.778105,10017155,0,0
1,NewOrder,1766626465.793736,10004940,3,0
5,StockLevel,1766626465.793748,9990617,1,0
2,Payment,1766626465.793757,9999414,1,0
1,NewOrder,1766626465.793765,10014017,1,0
2,Payment,1766626465.809180,9997631,0,0
2,Payment,1766626465.809190,10002968,3,0
1,NewOrder,1766626465.809200,10017562,0,0
3,OrderStatus,1766626465.809209,10000027,1,0
2,Payment,1766626465.809215,10008600,1,0
5,StockLevel,1766626465.825243,9989776,3,0
1,NewOrder,1766626465.825259,10003162,3,0
2,Payment,1766626465.825266,10003448,1,0
1,NewOrder,1766626465.840958,10002046,0,0
1,NewOrder,1766626465.840970,10006273,3,0
2,Payment,1766626465.840975,9996156,1,0
2,Payment,1766626465.840985,10000730,2,0
2,Payment,1766626465.840986,10008038,1,0
4,Delivery,1766626465.856823,10049352,2,0
2,Payment,1766626465.856835,9998518,0,0
2,Payment,1766626465.856835,10003424,3,0
2,Payment,1766626465.856850,10001086,1,0
2,Payment,1766626465.856858,10011453,0,0
2,Payment,1766626465.872519,9996999,1,0
2,Payment,1766626465.872532,9996919,3,0
1,NewOrder,1766626465.872542,10013678,0,0
1,NewOrder,1766626465.872546,10011253,3,0
2,Payment,1766626465.872554,10005659,1,0
3,OrderStatus,1766626465.888164,9991507,1,0
4,Delivery,1766626465.888176,10053719,1,0
2,Payment,1766626465.888183,10003709,3,0
1,NewOrder,1766626465.888197,10016045,0,0
2,Payment,1766626465.903640,9998773,3,0
1,NewOrder,1766626465.903641,10012199,3,0
1,NewOrder,1766626465.903654,10017249,0,0
2,Payment,1766626465.919325,9998072,2,0
2,Payment,1766626465.919329,10007094,3,0
1,NewOrder,1766626465.919337,10018711,2,0
2,Payment,1766626465.935890,9997246,0,0
1,NewOrder,1766626465.935902,10003877,3,0
1,NewOrder,1766626465.935910,10014523,0,0
2,Payment,1766626465.951130,9997472,2,0
1,NewOrder,1766626465.951139,10004443,3,0
1,NewOrder,1766626465.951152,10009328,1,0
2,Payment,1766626465.951158,10007042,2,0
2,Payment,1766626465.951174,10013278,0,0
2,Payment,1766626465.966710,9999610,3,0
1,NewOrder,1766626465.966710,10004955,2,0
3,OrderStatus,1766626465.966720,9999196,1,0
1,NewOrder,1766626465.966736,10012222,0,0
5,StockLevel,1766626465.966748,10001466,1,0
1,NewOrder,1766626465.966775,10012028,3,0
2,Payment,1766626465.982722,9998638,1,0
2,Payment,1766626465.982730,9998618,2,0
4,Delivery,1766626465.982749,10060902,3,0
3,OrderStatus,1766626465.982764,9997874,0,0
2,Payment,1766626465.982773,10006998,0,0
1,NewOrder,1766626465.982782,10012768,2,0
1,NewOrder,1766626465.982791,10014929,1,0
1,NewOrder,1766626465.998059,10008282,0,0
2,Payment,1766626465.998070,10004743,2,0
1,NewOrder,1766626465.998080,10013629,1,0
1,NewOrder,1766626466.013772,10001265,2,0
1,NewOrder,1766626466.013782,10011416,0,0
2,Payment,1766626466.013792,10011670,1,0
2,Payment,1766626466.029328,9998238,2,0
2,Payment,1766626466.029338,10004677,0,0
1,NewOrder,1766626466.029347,10009789,1,0
1,NewOrder,1766626466.029356,10015939,2,0
1,NewOrder,1766626466.045043,10003149,0,0
1,NewOrder,1766626466.045052,10016300,1,0
4,Delivery,1766626466.045061,10064726,3,0
1,NewOrder,1766626466.060568,9998644,2,0
2,Payment,1766626466.060573,9996840,0,0
2,Payment,1766626466.060581,10005190,0,0
1,NewOrder,1766626466.060591,10017758,2,0
2,Payment,1766626466.076685,9993672,1,0
1,NewOrder,1766626466.076700,10007781,0,0
2,Payment,1766626466.076707,10004278,1,0
1,NewOrder,1766626466.091979,10008261,2,0
1,NewOrder,1766626466.091987,10005901,1,0
5,StockLevel,1766626466.091995,9995182,0,0
1,NewOrder,1766626466.092003,10015246,0,0
2,Payment,1766626466.108059,10003868,1,0
2,Payment,1766626466.108062,10002172,2,0
2,Payment,1766626466.108073,10010225,0,0
3,OrderStatus,1766626466.123771,9990757,3,0
2,Payment,1766626466.123778,9996607,2,0
1,NewOrder,1766626466.123786,10006184,1,0
2,Payment,1766626466.123794,10000350,3,0
2,Payment,1766626466.123809,10008734,0,0
2,Payment,1766626466.123816,10011279,2,0
4,Delivery,1766626466.139307,10051545,3,0
4,Delivery,1766626466.139324,10058323,1,0
2,Payment,1766626466.139330,10008033,0,0
1,NewOrder,1766626466.139339,10014621,2,0
1,NewOrder,1766626466.154801,10011832,0,0
1,NewOrder,1766626466.154808,10020339,2,0
5,StockLevel,1766626466.170850,9998138,0,0
2,Payment,1766626466.170859,10014228,0,0
1,NewOrder,1766626466.186340,10016594,2,0
2,Payment,1766626466.186351,10016899,0,0
2,Payment,1766626466.202325,10003659,3,0
2,Payment,1766626466.202337,10006882,1,0
5,StockLevel,1766626466.217926,9987194,2,0
2,Payment,1766626466.217938,9994641,0,0
5,StockLevel,1766626466.217954,9988835,2,0
2,Payment,1766626466.217955,9997553,3,0
1,NewOrder,1766626466.217966,10002856,2,0
2,Payment,1766626466.217975,10003214,1,0
1,NewOrder,1766626466.217985,10009727,0,0
2,Payment,1766626466.217997,10006370,3,0
1,NewOrder,1766626466.234074,10002093,2,0
2,Payment,1766626466.234085,9998977,1,0
2,Payment,1766626466.234096,10005083,3,0
1,NewOrder,1766626466.234103,10007847,0,0
1,NewOrder,1766626466.234110,10021198,1,0
1,NewOrder,1766626466.249353,9999987,2,0
1,NewOrder,1766626466.249359,10005949,3,0
2,Payment,1766626466.249368,10003475,0,0
1,NewOrder,1766626466.265261,10006337,0,0
1,NewOrder,1766626466.265261,9996535,2,0
2,Payment,1766626466.265283,10002815,3,0
1,NewOrder,1766626466.265304,10009093,1,0
1,NewOrder,1766626466.265313,10015034,2,0
2,Payment,1766626466.280903,9996970,3,0
2,Payment,1766626466.280915,9999692,0,0
2,Payment,1766626466.281036,10002994,1,0
1,NewOrder,1766626466.281044,10015096,3,0
1,NewOrder,1766626466.281057,10012222,2,0
2,Payment,1766626466.281065,10009467,0,0
1,NewOrder,1766626466.296543,10008476,1,0
1,NewOrder,1766626466.296562,10011519,0,0
1,NewOrder,1766626466.296570,10016243,2,0
1,NewOrder,1766626466.296570,10019061,3,0
1,NewOrder,1766626466.312070,10019584,0,0
1,NewOrder,1766626466.312070,10008830,1,0
2,Payment,1766626466.328016,10000447,2,0
1,NewOrder,1766626466.328025,10012395,1,0
2,Payment,1766626466.328025,10003999,3,0
3,OrderStatus,1766626466.343417,9986616,2,0
1,NewOrder,1766626466.343424,10004003,2,0
4,Delivery,1766626466.343434,10052093,0,0
1,NewOrder,1766626466.343445,10008013,3,0
2,Payment,1766626466.343453,10011782,1,0
1,NewOrder,1766626466.359450,10002388,2,0
1,NewOrder,1766626466.359462,10013495,3,0
2,Payment,1766626466.359516,10009905,1,0
1,NewOrder,1766626466.374995,10004499,2,0
1,NewOrder,1766626466.374996,10012746,1,0
2,Payment,1766626466.375007,10009444,3,0
1,NewOrder,1766626466.390621,10008687,2,0
1,NewOrder,1766626466.390625,10018693,3,0
1,NewOrder,1766626466.390642,10014892,1,0
1,NewOrder,1766626466.406032,10007011,0,0
2,Payment,1766626466.406033,10007477,2,0
1,NewOrder,1766626466.406045,10013416,1,0
2,Payment,1766626466.421159,9998703,3,0
1,NewOrder,1766626466.421166,10009354,0,0
1,NewOrder,1766626466.421173,10013089,2,0
2,Payment,1766626466.421180,10013487,1,0
2,Payment,1766626466.421186,10009504,3,0
2,Payment,1766626466.436589,10007867,0,0
2,Payment,1766626466.436598,10004316,3,0
1,NewOrder,1766626466.436606,10018672,2,0
2,Payment,1766626466.436616,10011607,1,0
2,Payment,1766626466.452694,9999073,3,0
2,Payment,1766626466.452694,10003029,0,0
2,Payment,1766626466.452708,10006454,1,0
1,NewOrder,1766626466.452708,10024145,3,0
1,NewOrder,1766626466.468342,10008568,2,0
1,NewOrder,1766626466.468355,10008547,0,0
2,Payment,1766626466.468355,10004798,1,0
2,Payment,1766626466.484553,10001129,1,0
2,Payment,1766626466.484563,10004981,3,0
2,Payment,1766626466.484573,10005024,0,0
1,NewOrder,1766626466.484582,10010568,2,0
1,NewOrder,1766626466.484590,10018378,1,0
1,NewOrder,1766626466.499867,10007038,3,0
2,Payment,1766626466.499878,10007258,0,0
4,Delivery,1766626466.499888,10059076,2,0
1,NewOrder,1766626466.515755,10012814,1,0
1,NewOrder,1766626466.515764,10020673,3,0
1,NewOrder,1766626466.515774,10020651,0,0
2,Payment,1766626466.531519,10012961,1,0
1,NewOrder,1766626466.547383,10001974,0,0
4,Delivery,1766626466.547391,10062354,3,0
1,NewOrder,1766626466.547399,10017678,1,0
1,NewOrder,1766626466.547407,10021145,0,0
4,Delivery,1766626466.562831,10062831,2,0
1,NewOrder,1766626466.578788,10000486,1,0
5,StockLevel,1766626466.578795,9992501,0,0
1,NewOrder,1766626466.578805,10009293,0,0
2,Payment,1766626466.578820,10011665,1,0
2,Payment,1766626466.594238,10005055,0,0
2,Payment,1766626466.594261,10006227,1,0
1,NewOrder,1766626466.610089,10008436,0,0
2,Payment,1766626466.610105,9998136,1,0
2,Payment,1766626466.610112,10007266,1,0
1,NewOrder,1766626466.610112,10017233,3,0
1,NewOrder,1766626466.625895,10006178,1,0
3,OrderStatus,1766626466.625905,9993889,0,0
1,NewOrder,1766626466.625915,10010163,0,0
1,NewOrder,1766626466.625915,10016614,2,0
1,NewOrder,1766626466.641471,10002848,3,0
2,Payment,1766626466.641484,9999731,1,0
2,Payment,1766626466.641491,10006989,0,0
1,NewOrder,1766626466.641498,10014902,1,0
2,Payment,1766626466.641507,10012125,2,0
1,NewOrder,1766626466.657024,10002793,3,0
2,Payment,1766626466.657036,10001227,0,0
1,NewOrder,1766626466.657047,10011937,2,0
2,Payment,1766626466.657056,10008744,1,0
1,NewOrder,1766626466.673119,10000179,0,0
5,StockLevel,1766626466.673125,9988890,3,0
3,OrderStatus,1766626466.673138,9990619,3,0
1,NewOrder,1766626466.673139,10006102,3,0
1,NewOrder,1766626466.673148,10007456,1,0
2,Payment,1766626466.673157,10005027,2,0
2,Payment,1766626466.673166,10009475,0,0
1,NewOrder,1766626466.689145,10008577,2,0
1,NewOrder,1766626466.689149,10006443,3,0
2,Payment,1766626466.689157,10002902,1,0
3,OrderStatus,1766626466.689170,9999525,0,0
2,Payment,1766626466.689178,10010370,0,0
1,NewOrder,1766626466.705164,9999861,1,0
1,NewOrder,1766626466.705204,10011121,3,0
1,NewOrder,1766626466.705211,10012540,2,0
2,Payment,1766626466.705218,10003761,0,0
1,NewOrder,1766626466.705226,10019444,1,0
2,Payment,1766626466.720874,9997357,0,0
2,Payment,1766626466.720882,10005847,3,0
2,Payment,1766626466.720889,10005799,2,0
1,NewOrder,1766626466.720893,10015910,0,0
3,OrderStatus,1766626466.736553,9989767,1,0
1,NewOrder,1766626466.736563,10006232,1,0
1,NewOrder,1766626466.736571,10008733,2,0
1,NewOrder,1766626466.736580,10010452,3,0
2,Payment,1766626466.736588,10015723,0,0
2,Payment,1766626466.752058,10002149,1,0
2,Payment,1766626466.752069,10004261,2,0
1,NewOrder,1766626466.752078,10012708,3,0
2,Payment,1766626466.752085,10015140,0,0
2,Payment,1766626466.768023,9997021,1,0
2,Payment,1766626466.768024,10001046,2,0
2,Payment,1766626466.768036,10008541,3,0
1,NewOrder,1766626466.768038,10017343,1,0
1,NewOrder,1766626466.768055,10013711,0,0
5,StockLevel,1766626466.768055,10003420,2,0
2,Payment,1766626466.783651,10002003,2,0
2,Payment,1766626466.783658,10005102,3,0
1,NewOrder,1766626466.783665,10018787,0,0
2,Payment,1766626466.799345,9999292,1,0
5,StockLevel,1766626466.799348,9988670,2,0
2,Payment,1766626466.799355,10003540,2,0
2,Payment,1766626466.799362,10003514,3,0
1,NewOrder,1766626466.799374,10020312,1,0
3,OrderStatus,1766626466.814812,9989110,0,0
1,NewOrder,1766626466.814815,10007914,3,0
2,Payment,1766626466.814828,9998271,2,0
2,Payment,1766626466.814829,9998154,0,0
1,NewOrder,1766626466.814841,10017101,0,0
1,NewOrder,1766626466.814843,10019424,2,0
2,Payment,1766626466.830903,9999197,1,0
2,Payment,1766626466.830937,10001353,3,0
1,NewOrder,1766626466.830944,10013386,1,0
1,NewOrder,1766626466.846103,10003279,0,0
1,NewOrder,1766626466.846112,10001091,3,0
1,NewOrder,1766626466.846119,10003272,2,0
1,NewOrder,1766626466.846126,10018220,1,0
1,NewOrder,1766626466.862067,9999967,3,0
1,NewOrder,1766626466.862087,10011016,0,0
2,Payment,1766626466.862095,10000502,2,0
2,Payment,1766626466.862104,10009183,3,0
1,NewOrder,1766626466.862113,10020628,2,0
2,Payment,1766626466.877874,9997836,1,0
1,NewOrder,1766626466.877878,10012342,3,0
2,Payment,1766626466.877891,10007623,0,0
1,NewOrder,1766626466.877899,10019428,1,0
1,NewOrder,1766626466.893501,10006087,2,0
2,Payment,1766626466.893518,10006415,0,0
3,OrderStatus,1766626466.893526,9998063,3,0
1,NewOrder,1766626466.893534,10012714,3,0
2,Payment,1766626466.909019,10001131,1,0
2,Payment,1766626466.909041,10003874,2,0
1,NewOrder,1766626466.909051,10009149,0,0
1,NewOrder,1766626466.909059,10020446,3,0
2,Payment,1766626466.925171,9996676,1,0
2,Payment,1766626466.925176,9999827,2,0
3,OrderStatus,1766626466.925196,9998945,0,0
2,Payment,1766626466.925206,10007201,1,0
1,NewOrder,1766626466.925218,10018793,0,0
3,OrderStatus,1766626466.925227,10001624,2,0
2,Payment,1766626466.940438,9995751,2,0
1,NewOrder,1766626466.940445,10010386,3,0
2,Payment,1766626466.940454,10001532,1,0
2,Payment,1766626466.940466,10006186,2,0
1,NewOrder,1766626466.956320,10006206,1,0
2,Payment,1766626466.956343,9997865,0,0
2,Payment,1766626466.956348,10003876,2,0
2,Payment,1766626466.956359,10009299,3,0
5,StockLevel,1766626466.956474,10000454,0,0
2,Payment,1766626466.971998,9996801,0,0
1,NewOrder,1766626466.972008,10007497,2,0
3,OrderStatus,1766626466.972018,9997335,1,0
1,NewOrder,1766626466.972026,10014587,0,0
2,Payment,1766626466.972026,10004751,3,0
1,NewOrder,1766626466.972026,10017555,1,0
2,Payment,1766626466.987815,10002069,3,0
2,Payment,1766626466.987824,10002156,2,0
2,Payment,1766626466.987834,10012688,0,0
2,Payment,1766626467.003400,10002775,1,0
2,Payment,1766626467.003411,9999930,3,0
2,Payment,1766626467.003421,9999847,2,0
2,Payment,1766626467.003431,10015929,0,0
1,NewOrder,1766626467.003440,10015441,2,0
2,Payment,1766626467.003450,10012703,3,0
2,Payment,1766626467.019131,10000307,1,0
1,NewOrder,1766626467.019141,10019429,3,0
1,NewOrder,1766626467.019150,10016283,2,0
1,NewOrder,1766626467.019159,10022856,0,0
2,Payment,1766626467.034933,9997684,1,0
1,NewOrder,1766626467.034942,10015388,1,0
2,Payment,1766626467.050499,9995868,2,0
2,Payment,1766626467.050508,10003250,3,0
1,NewOrder,1766626467.050518,10019260,0,0
3,OrderStatus,1766626467.050528,9998083,2,0
1,NewOrder,1766626467.050537,10016067,2,0
1,NewOrder,1766626467.050546,10022115,1,0
2,Payment,1766626467.065954,10001062,3,0
2,Payment,1766626467.081183,9995150,2,0
1,NewOrder,1766626467.081187,10004361,3,0
1,NewOrder,1766626467.081199,10011447,0,0
1,NewOrder,1766626467.081200,10022302,1,0
2,Payment,1766626467.081209,10007909,2,0
2,Payment,1766626467.096485,10004077,3,0
